id,status,name,name_en,province,amphoe,tambon,lat,lng,first_seen,sessions,photo,motdang_url
cm-ovt-fb49f94f-b91d-4fa2-ba31-bc3c492bde68,confirmed,บะหมี่เกี๊ยวต้นฉำฉา,,cm,เมืองเชียงใหม่,ท่าศาลา,18.782005310058594,99.03366088867188,2026-09-24,1,,https://motdang.net/cm/p/4994914231349268.html
cm-ovt-fc1be041-15da-4455-97f0-1c4fc171f103,confirmed,Monkey-Bar 19,Monkey-Bar 19,cm,เมืองเชียงใหม่,ท่าศาลา,18.77683925628662,99.04222106933594,2026-09-24,1,,https://motdang.net/cm/p/monkey-bar-19-104115445597014171103.html
cm-ovt-fc6c25ad-6254-4c30-86b6-20f02266b4b0,confirmed,"ศูนย์บริการแอลจี,เชียงใหม่",,cm,เมืองเชียงใหม่,พระสิงห์,18.781554222106934,98.98596954345703,2026-09-24,1,,https://motdang.net/cm/p/6256254430866200226640.html
cm-ovt-fd1491bf-a41b-442d-bfab-b85c6bbdbe91,confirmed,Cha Naga,Cha Naga,cm,เมืองเชียงใหม่,หนองป่าครั่ง,18.791399002075195,99.02408599853516,2026-09-24,1,,https://motdang.net/cm/p/cha-naga-14914144285691.html
cm-ovt-fde82d29-1b91-41da-a2f4-a2d7042eafc2,confirmed,ก๋วยเตี๋ยวเป็ด,,cm,เมืองเชียงใหม่,ช้างคลาน,18.767891883850098,98.98307037353516,2026-09-23,1,,https://motdang.net/cm/p/82291914124270422.html
cm-ovt-fe31a177-cc9b-450f-ac4f-92c07035b874,confirmed,Cin Guitars Chiang Mai ร้านกีตาร์คุณภาพ,,cm,เมืองเชียงใหม่,ท่าศาลา,18.779147148132324,99.0418930053711,2026-09-24,1,https://nanobotco.github.io/field/photos/2026-09-24/ride-20260924-ae5727-991-r.jpg,https://motdang.net/cm/p/cin-guitars-chiang-mai-31177945049207035874.html
cm-ovt-fe37ad32-37f9-4d25-b2e6-aa17a3b76c9b,confirmed,Mazda Chiang Mai,Mazda Chiang Mai,cm,เมืองเชียงใหม่,ช้างคลาน,18.76605224609375,98.98973083496094,2026-09-23,2,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-158-r.jpg,https://motdang.net/cm/p/mazda-chiang-mai-373237942526173769.html
cm-ovt-fe917cee-2af4-4026-b476-42f5b9817b7b,confirmed,ร้านยา แฮปปี้ ดรักส์,,cm,เมืองเชียงใหม่,ช้างคลาน,18.767593383789062,98.98468017578125,2026-09-23,2,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-ab2131-175-r.jpg,https://motdang.net/cm/p/91724402647642598177.html
cm-ovt-ff0a9a30-01db-4b69-8a24-87dae847aa52,confirmed,O2 Gym Mahidol,O2 Gym Mahidol,cm,เมืองเชียงใหม่,ป่าแดด,18.767708778381348,98.98161315917969,2026-09-23,1,,https://motdang.net/cm/p/o2-gym-mahidol-0930014698248784752.html
cm-ovt-ffb756c7-0132-412f-b538-11dbede02b1b,confirmed,ฮอนด้า แมทริกซ์ เชียงใหม่,,cm,เมืองเชียงใหม่,หนองป่าครั่ง,18.784664154052734,99.04220581054688,2026-09-23,1,https://nanobotco.github.io/field/photos/2026-09-23/ride-20260923-aa1911-092-l.jpg,https://motdang.net/cm/p/7567013241253811021.html
cr-curated-amaze-central-chiangrai,added,AMAZE,AMAZE,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-curated-amaze-central-chiangrai.jpg,https://motdang.net/cr/p/amaze-crcuratedamazecentralchiangrai.html
cr-curated-anello-central-chiangrai,added,anello,anello,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/anello-crcuratedanellocentralchiangrai.html
cr-curated-auntie-annes-central-chiangrai,added,Auntie Anne's,Auntie Anne's,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-curated-auntie-annes-central-chiangrai.jpg,https://motdang.net/cr/p/auntie-anne-s-crcuratedauntieannescentralchiangrai.html
cr-curated-bonchon-central-chiangrai,added,Bonchon,Bonchon,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/bonchon-crcuratedbonchoncentralchiangrai.html
cr-curated-chob-cha-central-chiangrai,added,CHOB CHA,CHOB CHA,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-curated-chob-cha-central-chiangrai.jpg,https://motdang.net/cr/p/chob-cha-crcuratedchobchacentralchiangrai.html
cr-curated-clinic-thantakrarom-urai-wan-thantaphaet,added,คลินิกทันตกรรม อุไรวรรณทันตแพทย์,,cr,เมืองเชียงราย,เวียง,19.9093,99.8292,2026-09-18,1,,https://motdang.net/cr/p/crcuratedclinicthantakraromuraiwanthantaphaet.html
cr-curated-clock-tower,confirmed,หอนาฬิกาเฉลิมพระเกียรติฯ เชียงราย,Chiang Rai Clock Tower,cr,เมืองเชียงราย,เวียง,19.9074,99.8309,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-gs010199-t0080-v135.jpg,https://motdang.net/cr/p/chiang-rai-clock-tower-crcuratedclocktower.html
cr-curated-crocs-central-chiangrai,added,crocs,crocs,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/crocs-crcuratedcrocscentralchiangrai.html
cr-curated-cute-press-central-chiangrai,added,cute press,cute press,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/cute-press-crcuratedcutepresscentralchiangrai.html
cr-curated-daiso-central-chiangrai,added,DAISO,DAISO,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/daiso-crcurateddaisocentralchiangrai.html
cr-curated-de-beers-forevermark-central-chiangrai,added,DE BEERS FOREVERMARK,DE BEERS FOREVERMARK,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/de-beers-forevermark-crcurateddebeersforevermarkcentralchiangrai.html
cr-curated-dilavie-central-chiangrai,added,dilavie,dilavie,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/dilavie-crcurateddilaviecentralchiangrai.html
cr-curated-dtac-hall-central-chiangrai,added,dtac hall,dtac hall,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/dtac-hall-crcurateddtachallcentralchiangrai.html
cr-curated-faechan-faep-rik,added,แฟชั่นแฟบริค,,cr,เมืองเชียงราย,เวียง,19.9093,99.8292,2026-09-18,1,,https://motdang.net/cr/p/crcuratedfaechanfaeprik.html
cr-curated-fotobooth-central-chiangrai,added,FOTOBOOTH,FOTOBOOTH,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/fotobooth-crcuratedfotoboothcentralchiangrai.html
cr-curated-giordano-central-chiangrai,added,GIORDANO,GIORDANO,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/giordano-crcuratedgiordanocentralchiangrai.html
cr-curated-hangthong-yaowarat-khatnga,added,ห้างทองเยาวราชค้าส่ง,,cr,เมืองเชียงราย,เวียง,19.9093,99.8292,2026-09-18,1,,https://motdang.net/cr/p/crcuratedhangthongyaowaratkhatnga.html
cr-curated-honor-central-chiangrai,added,HONOR,HONOR,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/honor-crcuratedhonorcentralchiangrai.html
cr-curated-hot-spring-halal-food,added,HOT SPRING HALAL FOOD,HOT SPRING HALAL FOOD,cr,เวียงป่าเป้า,แม่เจดีย์ใหม่,19.115,99.462,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-curated-hot-spring-halal-food.jpg,https://motdang.net/cr/p/hot-spring-halal-food-crcuratedhotspringhalalfood.html
cr-curated-istudio-central-chiangrai,added,iStudio,iStudio,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/istudio-crcuratedistudiocentralchiangrai.html
cr-curated-it-city-central-chiangrai,added,IT CITY,IT CITY,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/it-city-crcurateditcitycentralchiangrai.html
cr-curated-ku-phai-saeng-kaew-phothiyan,added,กู้ภัยแสงแก้วโพธิญาณ,,cr,แม่สรวย,เจดีย์หลวง,19.6028470993042,99.52671813964844,2026-09-18,1,,https://motdang.net/cr/p/crcuratedkuphaisaengkaewphothiyan.html
cr-curated-laksami,added,ลักษมี,,cr,เมืองเชียงราย,เวียง,19.9093,99.8292,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-cr-curated-laksami.jpg,https://motdang.net/cr/p/crcuratedlaksami.html
cr-curated-lemony-central-chiangrai,added,LEMONY,LEMONY,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-curated-lemony-central-chiangrai.jpg,https://motdang.net/cr/p/lemony-crcuratedlemonycentralchiangrai.html
cr-curated-mister-donut-central-chiangrai,added,Mister Donut,Mister Donut,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/mister-donut-crcuratedmisterdonutcentralchiangrai.html
cr-curated-moshi-moshi-central-chiangrai,added,Moshi Moshi,Moshi Moshi,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/moshi-moshi-crcuratedmoshimoshicentralchiangrai.html
cr-curated-officemate-central-chiangrai,added,OfficeMate,OfficeMate,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-curated-officemate-central-chiangrai.jpg,https://motdang.net/cr/p/officemate-crcuratedofficematecentralchiangrai.html
cr-curated-phriao,added,เพรียว,,cr,เมืองเชียงราย,เวียง,19.9093,99.8292,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-cr-curated-phriao.jpg,https://motdang.net/cr/p/crcuratedphriao.html
cr-curated-ran-phronni-kaisot,added,ร้าน พรรณีไก่สด,,cr,เมืองเชียงราย,เวียง,19.9093,99.8292,2026-09-18,1,,https://motdang.net/cr/p/crcuratedranphronnikaisot.html
cr-curated-ran-suea-suai,added,ร้าน เสื้อสวย,,cr,เมืองเชียงราย,เวียง,19.9093,99.8292,2026-09-18,1,,https://motdang.net/cr/p/crcuratedransueasuai.html
cr-curated-sabina-central-chiangrai,added,SABINA,SABINA,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/sabina-crcuratedsabinacentralchiangrai.html
cr-curated-skechers-central-chiangrai,added,SKECHERS,SKECHERS,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-curated-skechers-central-chiangrai.jpg,https://motdang.net/cr/p/skechers-crcuratedskecherscentralchiangrai.html
cr-curated-supersports-central-chiangrai,added,SUPERSPORTS,SUPERSPORTS,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/supersports-crcuratedsupersportscentralchiangrai.html
cr-curated-talia-central-chiangrai,added,TALIA,TALIA,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-curated-talia-central-chiangrai.jpg,https://motdang.net/cr/p/talia-crcuratedtaliacentralchiangrai.html
cr-curated-the-face-shop-central-chiangrai,added,THE FACE SHOP,THE FACE SHOP,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/the-face-shop-crcuratedthefaceshopcentralchiangrai.html
cr-curated-tokuyo-central-chiangrai,added,tokuyo,tokuyo,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/tokuyo-crcuratedtokuyocentralchiangrai.html
cr-curated-trairat-thantaphaet,added,ไตรรัตน์ทันตแพทย์,,cr,เมืองเชียงราย,เวียง,19.9093,99.8292,2026-09-18,1,,https://motdang.net/cr/p/crcuratedtrairatthantaphaet.html
cr-curated-urthe-central-chiangrai,added,URTHE,URTHE,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/urthe-crcuratedurthecentralchiangrai.html
cr-curated-verra-central-chiangrai,added,Verra,Verra,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/verra-crcuratedverracentralchiangrai.html
cr-curated-wai-wan-yunipom,added,วัยหวาน ยูนิฟอร์ม,,cr,เมืองเชียงราย,เวียง,19.9093,99.8292,2026-09-18,1,,https://motdang.net/cr/p/crcuratedwaiwanyunipom.html
cr-osm-node-2121910374,confirmed,น้ำพุร้อนแม่ขะจาน,Hot Springs Mae Khachan,cr,เวียงป่าเป้า,แม่เจดีย์ใหม่,19.1147871,99.4621539,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-gs010006-t0034-v135.jpg,https://motdang.net/cr/p/hot-springs-mae-khachan-2121910374.html
cr-osm-node-2138298548,confirmed,วัดห้วยส้ม,Wat Huai Som,cr,แม่สรวย,เจดีย์หลวง,19.5881388,99.4951571,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-gsar1884-025-v-45.jpg,https://motdang.net/cr/p/wat-huai-som-2138298548.html
cr-osm-node-2138306718,confirmed,วัดป่าตึงงาม,Wat Pa Tueng Ngam,cr,แม่สรวย,เจดีย์หลวง,19.607535,99.5079309,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-gsaq1783-090-v-45.jpg,https://motdang.net/cr/p/wat-pa-tueng-ngam-2138306718.html
cr-osm-node-2326555960,confirmed,วัดมุงเมือง,Mung Mang Temple Ruin,cr,เมืองเชียงราย,เวียง,20.2742556,100.0822309,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-gs010460-t0026-v45.jpg,https://motdang.net/cr/p/mung-mang-temple-ruin-2326555960.html
cr-osm-node-8946977368,confirmed,พาเวอร์บาย,Power Buy,cr,เมืองเชียงราย,รอบเวียง,19.8869989,99.8346746,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-osm-node-8946977368.jpg,https://motdang.net/cr/p/power-buy-8946977368.html
cr-osm-way-1110659333,confirmed,เซ็นทรัล เชียงราย,Central Chiang Rai,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-gs010010-t0124-s0f1.jpg,https://motdang.net/cr/p/central-chiang-rai-1110659333.html
cr-osm-way-387050901,confirmed,ตลาดสดเทศบาล ๑,Municipal Market 1,cr,เมืองเชียงราย,เวียง,19.9094565,99.829871,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-market-16.jpg,https://motdang.net/cr/p/municipal-market-1-387050901.html
cr-osm-way-387050904,confirmed,วัดมิ่งเมือง,Wat Ming Mueang,cr,เมืองเชียงราย,เวียง,19.9073445,99.8283359,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-gsak0740-052-v-45.jpg,https://motdang.net/cr/p/wat-ming-mueang-387050904.html
cr-osm-way-959733189,confirmed,Knifeshift,,cr,เมืองเชียงราย,เวียง,19.9073351,99.8308501,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-cr-osm-way-959733189.jpg,https://motdang.net/cr/p/knifeshift-959733189.html
